"","Var2","Freq.A","Freq.B","dist","Trait","Species"
"HEAN .285","M5",0.182074681816799,23.6398934361625,0.984713716271043,"SLA","HEAN"
"HEAN .287","N5",0.182074681816799,26.3185973309699,0.986258863040986,"SLA","HEAN"
"HEAN .289","O5",0.182074681816799,15.345139006516,0.976547668439237,"SLA","HEAN"
"HEAN .291","P5",0.182074681816799,0.108434681356484,0.253485807327972,"SLA","HEAN"
"HEAN .293","Q5",0.182074681816799,0.0732481425704975,0.426231142897055,"SLA","HEAN"
"HEAN .295","R5",0.182074681816799,0.0657428761974312,0.469425195500828,"SLA","HEAN"
"HEAN .297","S5",0.182074681816799,0.0875029620268536,0.350814401526538,"SLA","HEAN"
"HEAN .299","T5",0.182074681816799,0.107152210182319,0.259043933005749,"SLA","HEAN"
"HEAN .301","U5",0.182074681816799,0.0764128822479526,0.408769373300984,"SLA","HEAN"
"HEAN .303","V5",0.182074681816799,0.0842635502977668,0.36724405183015,"SLA","HEAN"
"HEAN .305","W5",0.182074681816799,0.0924685986417075,0.326382357730421,"SLA","HEAN"
"HEAN .307","X5",0.194002600177432,16.3346984232158,0.976525366403221,"SLA","HEAN"
"HEAN .309","Y5",0.194002600177432,23.6398934361625,0.983720445882483,"SLA","HEAN"
"HEAN .311","Z5",0.194002600177432,26.3185973309699,0.985365252696359,"SLA","HEAN"
"HEAN .313","A6",0.194002600177432,15.345139006516,0.975030461129994,"SLA","HEAN"
"HEAN .315","B6",0.194002600177432,0.108434681356484,0.28292781361795,"SLA","HEAN"
"HEAN .317","C6",0.194002600177432,0.0732481425704975,0.451839558480965,"SLA","HEAN"
"HEAN .319","D6",0.194002600177432,0.0657428761974312,0.493790020022897,"SLA","HEAN"
"HEAN .321","E6",0.194002600177432,0.0875029620268536,0.378321612250391,"SLA","HEAN"
"HEAN .323","F6",0.194002600177432,0.107152210182319,0.288391176257037,"SLA","HEAN"
"HEAN .325","G6",0.194002600177432,0.0764128822479526,0.434848318871408,"SLA","HEAN"
"HEAN .327","H6",0.194002600177432,0.0842635502977668,0.394367226097253,"SLA","HEAN"
"HEAN .329","I6",0.194002600177432,0.0924685986417075,0.354430050749453,"SLA","HEAN"
"HEAN .331","J6",16.3346984232158,23.6398934361625,0.182745956197494,"SLA","HEAN"
"HEAN .333","K6",16.3346984232158,26.3185973309699,0.234070983993642,"SLA","HEAN"
"HEAN .335","L6",16.3346984232158,15.345139006516,0.0312362529919779,"SLA","HEAN"
"HEAN .337","M6",16.3346984232158,0.108434681356484,0.986810946470252,"SLA","HEAN"
"HEAN .339","N6",16.3346984232158,0.0732481425704975,0.99107162590068,"SLA","HEAN"
"HEAN .341","O6",16.3346984232158,0.0657428761974312,0.991982791804537,"SLA","HEAN"
"HEAN .343","P6",16.3346984232158,0.0875029620268536,0.989343333457659,"SLA","HEAN"
"HEAN .345","Q6",16.3346984232158,0.107152210182319,0.986965918548772,"SLA","HEAN"
"HEAN .347","R6",16.3346984232158,0.0764128822479526,0.990687665103762,"SLA","HEAN"
"HEAN .349","S6",16.3346984232158,0.0842635502977668,0.989735824903706,"SLA","HEAN"
"HEAN .351","T6",16.3346984232158,0.0924685986417075,0.988741990810872,"SLA","HEAN"
"HEAN .353","U6",23.6398934361625,26.3185973309699,0.0536185912279347,"SLA","HEAN"
"HEAN .355","V6",23.6398934361625,15.345139006516,0.212767667741271,"SLA","HEAN"
"HEAN .357","W6",23.6398934361625,0.108434681356484,0.990868015565568,"SLA","HEAN"
"HEAN .359","X6",23.6398934361625,0.0732481425704975,0.993822147746447,"SLA","HEAN"
"HEAN .361","Y6",23.6398934361625,0.0657428761974312,0.994453397046073,"SLA","HEAN"
"HEAN .363","Z6",23.6398934361625,0.0875029620268536,0.992624309843491,"SLA","HEAN"
"HEAN .365","A7",23.6398934361625,0.107152210182319,0.990975533396609,"SLA","HEAN"
"HEAN .367","B7",23.6398934361625,0.0764128822479526,0.993556089112525,"SLA","HEAN"
"HEAN .369","C7",23.6398934361625,0.0842635502977668,0.99289639245383,"SLA","HEAN"
"HEAN .371","D7",23.6398934361625,0.0924685986417075,0.992207383444926,"SLA","HEAN"
"HEAN .373","E7",26.3185973309699,15.345139006516,0.263381522856384,"SLA","HEAN"
"HEAN .375","F7",26.3185973309699,0.108434681356484,0.991793654216947,"SLA","HEAN"
"HEAN .377","G7",26.3185973309699,0.0732481425704975,0.994449183734125,"SLA","HEAN"
"HEAN .379","H7",26.3185973309699,0.0657428761974312,0.995016523007115,"SLA","HEAN"
"HEAN .381","I7",26.3185973309699,0.0875029620268536,0.993372519148535,"SLA","HEAN"
"HEAN .383","J7",26.3185973309699,0.107152210182319,0.991890318190184,"SLA","HEAN"
"HEAN .385","K7",26.3185973309699,0.0764128822479526,0.99421005094291,"SLA","HEAN"
"HEAN .387","L7",26.3185973309699,0.0842635502977668,0.993617089399767,"SLA","HEAN"
"HEAN .389","M7",26.3185973309699,0.0924685986417075,0.99299773822926,"SLA","HEAN"
"HEAN .391","N7",15.345139006516,0.108434681356484,0.985966394110952,"SLA","HEAN"
"HEAN .393","O7",15.345139006516,0.0732481425704975,0.990498598606685,"SLA","HEAN"
"HEAN .395","P7",15.345139006516,0.0657428761974312,0.991467992980833,"SLA","HEAN"
"HEAN .397","Q7",15.345139006516,0.0875029620268536,0.98866001528381,"SLA","HEAN"
"HEAN .399","R7",15.345139006516,0.107152210182319,0.986131220454022,"SLA","HEAN"
"HEAN .401","S7",15.345139006516,0.0764128822479526,0.990090117674392,"SLA","HEAN"
"HEAN .403","T7",15.345139006516,0.0842635502977668,0.989077535570481,"SLA","HEAN"
"HEAN .405","U7",15.345139006516,0.0924685986417075,0.988020346026827,"SLA","HEAN"
"HEAN .407","V7",0.108434681356484,0.0732481425704975,0.193670144625935,"SLA","HEAN"
"HEAN .409","W7",0.108434681356484,0.0657428761974312,0.245105085629864,"SLA","HEAN"
"HEAN .411","X7",0.108434681356484,0.0875029620268536,0.106828473427535,"SLA","HEAN"
"HEAN .413","Y7",0.108434681356484,0.107152210182319,0.00594874375251588,"SLA","HEAN"
"HEAN .415","Z7",0.108434681356484,0.0764128822479526,0.173233547059655,"SLA","HEAN"
"HEAN .417","A8",0.108434681356484,0.0842635502977668,0.125435147231068,"SLA","HEAN"
"HEAN .419","B8",0.108434681356484,0.0924685986417075,0.0794714885437437,"SLA","HEAN"
"HEAN .421","C8",0.0732481425704975,0.0657428761974312,0.0539982111045443,"SLA","HEAN"
"HEAN .423","D8",0.0732481425704975,0.0875029620268536,0.0886763390650505,"SLA","HEAN"
"HEAN .425","E8",0.0732481425704975,0.107152210182319,0.187937923038744,"SLA","HEAN"
"HEAN .427","F8",0.0732481425704975,0.0764128822479526,0.0211460510930894,"SLA","HEAN"
"HEAN .429","G8",0.0732481425704975,0.0842635502977668,0.0699339047576744,"SLA","HEAN"
"HEAN .431","H8",0.0732481425704975,0.0924685986417075,0.115983792166162,"SLA","HEAN"
"HEAN .433","I8",0.0657428761974312,0.0875029620268536,0.141994628249383,"SLA","HEAN"
"HEAN .435","J8",0.0657428761974312,0.107152210182319,0.239505557109559,"SLA","HEAN"
"HEAN .437","K8",0.0657428761974312,0.0764128822479526,0.075058556664947,"SLA","HEAN"
"HEAN .439","L8",0.0657428761974312,0.0842635502977668,0.12346587098339,"SLA","HEAN"
"HEAN .441","M8",0.0657428761974312,0.0924685986417075,0.168924045941987,"SLA","HEAN"
"HEAN .443","N8",0.0875029620268536,0.107152210182319,0.100943879027012,"SLA","HEAN"
"HEAN .445","O8",0.0875029620268536,0.0764128822479526,0.0676571555847184,"SLA","HEAN"
"HEAN .447","P8",0.0875029620268536,0.0842635502977668,0.0188593904902994,"SLA","HEAN"
